run_dir,program,backend,cpu_type,bp_type_raw,l1d_size,l1i_size,l2_size,n_override,stats_available,instructions_total,cycles_total,branches_total,branch_misses_total,dcache_accesses,dcache_misses,icache_accesses,icache_misses,l2_accesses,l2_misses,sim_seconds,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_icache_miss_rate,unmatched_metrics
445_b45_two_counters_race__c45_read_hot_write_cold_split,445_b45_two_counters_race__c45_read_hot_write_cold_split,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,659330.0,831107.0,0.0,0.0,120952.0,1362.0,831033.0,451.0,1813.0,1764.0,0.000416,0.7933,1.2605,0.0,0.011261,0.000543,branches_total;branch_misses_total
446_b45_two_counters_race__c46_cantor_gap_sparse,446_b45_two_counters_race__c46_cantor_gap_sparse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1109847.0,1321072.0,0.0,0.0,120800.0,1368.0,1320998.0,476.0,1844.0,1796.0,0.000661,0.8401,1.1903,0.0,0.011325,0.00036,branches_total;branch_misses_total
447_b45_two_counters_race__c47_false_sharing_line_cycle,447_b45_two_counters_race__c47_false_sharing_line_cycle,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,650942.0,801723.0,0.0,0.0,120916.0,1367.0,801649.0,467.0,1834.0,1787.0,0.000401,0.8119,1.2316,0.0,0.011305,0.000583,branches_total;branch_misses_total
448_b45_two_counters_race__c48_exponential_backoff_probe,448_b45_two_counters_race__c48_exponential_backoff_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,774839.0,904760.0,0.0,0.0,120966.0,1357.0,904686.0,461.0,1818.0,1770.0,0.000452,0.8564,1.1677,0.0,0.011218,0.00051,branches_total;branch_misses_total
449_b45_two_counters_race__c49_binary_heap_parent_child,449_b45_two_counters_race__c49_binary_heap_parent_child,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,832482.0,1152780.0,0.0,0.0,120964.0,1361.0,1152706.0,479.0,1840.0,1790.0,0.000576,0.7222,1.3848,0.0,0.011251,0.000416,branches_total;branch_misses_total
450_b45_two_counters_race__c50_streaming_with_periodic_flush,450_b45_two_counters_race__c50_streaming_with_periodic_flush,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,647156.0,841915.0,0.0,0.0,121024.0,1360.0,841839.0,467.0,1827.0,1779.0,0.000421,0.7687,1.3009,0.0,0.011237,0.000555,branches_total;branch_misses_total
451_b46_lookup_table_driven__c41_skip_list_multilevel_hop,451_b46_lookup_table_driven__c41_skip_list_multilevel_hop,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,739093.0,875905.0,0.0,0.0,143480.0,1359.0,875829.0,476.0,1835.0,1787.0,0.000438,0.8438,1.1851,0.0,0.009472,0.000543,branches_total;branch_misses_total
452_b46_lookup_table_driven__c42_cache_oblivious_funnel_stride,452_b46_lookup_table_driven__c42_cache_oblivious_funnel_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1608212.0,2210439.0,0.0,0.0,143580.0,1379.0,2210363.0,453.0,1832.0,1782.0,0.001105,0.7276,1.3745,0.0,0.009604,0.000205,branches_total;branch_misses_total
453_b46_lookup_table_driven__c43_whole_buffer_rotation,453_b46_lookup_table_driven__c43_whole_buffer_rotation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,580073.0,701623.0,0.0,0.0,143423.0,1359.0,701549.0,477.0,1836.0,1787.0,0.000351,0.8268,1.2095,0.0,0.009475,0.00068,branches_total;branch_misses_total
454_b46_lookup_table_driven__c44_naive_gemm_row_col_alternation,454_b46_lookup_table_driven__c44_naive_gemm_row_col_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,732351.0,827000.0,0.0,0.0,143577.0,1368.0,826924.0,457.0,1825.0,1778.0,0.000413,0.8856,1.1292,0.0,0.009528,0.000553,branches_total;branch_misses_total
455_b46_lookup_table_driven__c45_read_hot_write_cold_split,455_b46_lookup_table_driven__c45_read_hot_write_cold_split,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,576678.0,705579.0,0.0,0.0,143471.0,1376.0,705503.0,478.0,1854.0,1805.0,0.000353,0.8173,1.2235,0.0,0.009591,0.000678,branches_total;branch_misses_total
456_b46_lookup_table_driven__c46_cantor_gap_sparse,456_b46_lookup_table_driven__c46_cantor_gap_sparse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1023150.0,1366154.0,0.0,0.0,143335.0,1377.0,1366080.0,479.0,1856.0,1808.0,0.000683,0.7489,1.3352,0.0,0.009607,0.000351,branches_total;branch_misses_total
457_b46_lookup_table_driven__c47_false_sharing_line_cycle,457_b46_lookup_table_driven__c47_false_sharing_line_cycle,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,568219.0,776083.0,0.0,0.0,143470.0,1368.0,776007.0,470.0,1838.0,1790.0,0.000388,0.7322,1.3658,0.0,0.009535,0.000606,branches_total;branch_misses_total
458_b46_lookup_table_driven__c48_exponential_backoff_probe,458_b46_lookup_table_driven__c48_exponential_backoff_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,734964.0,933513.0,0.0,0.0,143503.0,1356.0,933437.0,459.0,1815.0,1766.0,0.000467,0.7873,1.2701,0.0,0.009449,0.000492,branches_total;branch_misses_total
459_b46_lookup_table_driven__c49_binary_heap_parent_child,459_b46_lookup_table_driven__c49_binary_heap_parent_child,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,767684.0,882818.0,0.0,0.0,143504.0,1360.0,882742.0,483.0,1843.0,1793.0,0.000441,0.8696,1.15,0.0,0.009477,0.000547,branches_total;branch_misses_total
460_b46_lookup_table_driven__c50_streaming_with_periodic_flush,460_b46_lookup_table_driven__c50_streaming_with_periodic_flush,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,560515.0,752294.0,0.0,0.0,143560.0,1358.0,752218.0,475.0,1833.0,1786.0,0.000376,0.7451,1.3421,0.0,0.009459,0.000631,branches_total;branch_misses_total
461_b47_mutual_ping_pong_recursion__c41_skip_list_multilevel_hop,461_b47_mutual_ping_pong_recursion__c41_skip_list_multilevel_hop,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1493140.0,1687971.0,0.0,0.0,337128.0,1356.0,1687895.0,478.0,1835.0,1788.0,0.000844,0.8846,1.1305,0.0,0.004022,0.000283,branches_total;branch_misses_total
462_b47_mutual_ping_pong_recursion__c42_cache_oblivious_funnel_stride,462_b47_mutual_ping_pong_recursion__c42_cache_oblivious_funnel_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,2264804.0,2956390.0,0.0,0.0,297321.0,1351.0,2956314.0,477.0,1829.0,1783.0,0.001478,0.7661,1.3054,0.0,0.004544,0.000161,branches_total;branch_misses_total
463_b47_mutual_ping_pong_recursion__c43_whole_buffer_rotation,463_b47_mutual_ping_pong_recursion__c43_whole_buffer_rotation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1228667.0,1410760.0,0.0,0.0,249090.0,1351.0,1410684.0,470.0,1822.0,1773.0,0.000705,0.8709,1.1482,0.0,0.005424,0.000333,branches_total;branch_misses_total
464_b47_mutual_ping_pong_recursion__c44_naive_gemm_row_col_alternation,464_b47_mutual_ping_pong_recursion__c44_naive_gemm_row_col_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1317155.0,1590238.0,0.0,0.0,253221.0,1370.0,1590162.0,474.0,1845.0,1797.0,0.000795,0.8283,1.2073,0.0,0.00541,0.000298,branches_total;branch_misses_total
465_b47_mutual_ping_pong_recursion__c45_read_hot_write_cold_split,465_b47_mutual_ping_pong_recursion__c45_read_hot_write_cold_split,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1223998.0,1400830.0,0.0,0.0,253148.0,1366.0,1400754.0,483.0,1850.0,1800.0,0.0007,0.8738,1.1445,0.0,0.005396,0.000345,branches_total;branch_misses_total
466_b47_mutual_ping_pong_recursion__c46_cantor_gap_sparse,466_b47_mutual_ping_pong_recursion__c46_cantor_gap_sparse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1723103.0,2011969.0,0.0,0.0,297012.0,1358.0,2011893.0,468.0,1827.0,1779.0,0.001006,0.8564,1.1676,0.0,0.004572,0.000233,branches_total;branch_misses_total
467_b47_mutual_ping_pong_recursion__c47_false_sharing_line_cycle,467_b47_mutual_ping_pong_recursion__c47_false_sharing_line_cycle,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1191595.0,1345204.0,0.0,0.0,253143.0,1361.0,1345128.0,460.0,1822.0,1773.0,0.000673,0.8858,1.1289,0.0,0.005376,0.000342,branches_total;branch_misses_total
468_b47_mutual_ping_pong_recursion__c48_exponential_backoff_probe,468_b47_mutual_ping_pong_recursion__c48_exponential_backoff_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1406215.0,1690823.0,0.0,0.0,337138.0,1363.0,1690747.0,476.0,1840.0,1793.0,0.000845,0.8317,1.2024,0.0,0.004043,0.000282,branches_total;branch_misses_total
469_b47_mutual_ping_pong_recursion__c49_binary_heap_parent_child,469_b47_mutual_ping_pong_recursion__c49_binary_heap_parent_child,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1525936.0,1727808.0,0.0,0.0,337119.0,1361.0,1727732.0,476.0,1838.0,1791.0,0.000864,0.8832,1.1323,0.0,0.004037,0.000276,branches_total;branch_misses_total
470_b47_mutual_ping_pong_recursion__c50_streaming_with_periodic_flush,470_b47_mutual_ping_pong_recursion__c50_streaming_with_periodic_flush,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1229050.0,1475223.0,0.0,0.0,249216.0,1360.0,1475147.0,478.0,1839.0,1790.0,0.000738,0.8331,1.2003,0.0,0.005457,0.000324,branches_total;branch_misses_total
471_b48_variable_step_signed_countdown__c41_skip_list_multilevel_hop,471_b48_variable_step_signed_countdown__c41_skip_list_multilevel_hop,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,674483.0,967035.0,0.0,0.0,121113.0,1368.0,966959.0,464.0,1833.0,1784.0,0.000484,0.6975,1.4337,0.0,0.011295,0.00048,branches_total;branch_misses_total
472_b48_variable_step_signed_countdown__c42_cache_oblivious_funnel_stride,472_b48_variable_step_signed_countdown__c42_cache_oblivious_funnel_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1479859.0,1568731.0,0.0,0.0,121193.0,1356.0,1568655.0,471.0,1828.0,1780.0,0.000784,0.9433,1.0601,0.0,0.011189,0.0003,branches_total;branch_misses_total
473_b48_variable_step_signed_countdown__c43_whole_buffer_rotation,473_b48_variable_step_signed_countdown__c43_whole_buffer_rotation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,515721.0,620534.0,0.0,0.0,121054.0,1358.0,620458.0,462.0,1821.0,1771.0,0.00031,0.8311,1.2032,0.0,0.011218,0.000745,branches_total;branch_misses_total
474_b48_variable_step_signed_countdown__c44_naive_gemm_row_col_alternation,474_b48_variable_step_signed_countdown__c44_naive_gemm_row_col_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,625547.0,724886.0,0.0,0.0,121243.0,1357.0,724810.0,471.0,1829.0,1780.0,0.000362,0.863,1.1588,0.0,0.011192,0.00065,branches_total;branch_misses_total
475_b48_variable_step_signed_countdown__c45_read_hot_write_cold_split,475_b48_variable_step_signed_countdown__c45_read_hot_write_cold_split,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,508364.0,683396.0,0.0,0.0,121120.0,1371.0,683320.0,477.0,1849.0,1798.0,0.000342,0.7439,1.3443,0.0,0.011319,0.000698,branches_total;branch_misses_total
476_b48_variable_step_signed_countdown__c46_cantor_gap_sparse,476_b48_variable_step_signed_countdown__c46_cantor_gap_sparse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,958836.0,1115064.0,0.0,0.0,121001.0,1366.0,1114988.0,458.0,1825.0,1773.0,0.000558,0.8599,1.1629,0.0,0.011289,0.000411,branches_total;branch_misses_total
477_b48_variable_step_signed_countdown__c47_false_sharing_line_cycle,477_b48_variable_step_signed_countdown__c47_false_sharing_line_cycle,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,503878.0,654709.0,0.0,0.0,121120.0,1363.0,654633.0,456.0,1820.0,1770.0,0.000327,0.7696,1.2993,0.0,0.011253,0.000697,branches_total;branch_misses_total
478_b48_variable_step_signed_countdown__c48_exponential_backoff_probe,478_b48_variable_step_signed_countdown__c48_exponential_backoff_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,648587.0,917927.0,0.0,0.0,121140.0,1360.0,917851.0,461.0,1822.0,1772.0,0.000459,0.7066,1.4153,0.0,0.011227,0.000502,branches_total;branch_misses_total
479_b48_variable_step_signed_countdown__c49_binary_heap_parent_child,479_b48_variable_step_signed_countdown__c49_binary_heap_parent_child,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,653908.0,939029.0,0.0,0.0,121103.0,1367.0,938953.0,474.0,1842.0,1794.0,0.00047,0.6964,1.436,0.0,0.011288,0.000505,branches_total;branch_misses_total
480_b48_variable_step_signed_countdown__c50_streaming_with_periodic_flush,480_b48_variable_step_signed_countdown__c50_streaming_with_periodic_flush,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,496176.0,627057.0,0.0,0.0,121190.0,1367.0,626981.0,456.0,1824.0,1775.0,0.000314,0.7913,1.2638,0.0,0.01128,0.000727,branches_total;branch_misses_total
481_b49_interleaved_two_pattern_multiplex__c41_skip_list_multilevel_hop,481_b49_interleaved_two_pattern_multiplex__c41_skip_list_multilevel_hop,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,754635.0,878512.0,0.0,0.0,121233.0,1361.0,878436.0,478.0,1840.0,1792.0,0.000439,0.859,1.1642,0.0,0.011226,0.000544,branches_total;branch_misses_total
482_b49_interleaved_two_pattern_multiplex__c42_cache_oblivious_funnel_stride,482_b49_interleaved_two_pattern_multiplex__c42_cache_oblivious_funnel_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1581067.0,2157301.0,0.0,0.0,121281.0,1362.0,2157225.0,468.0,1831.0,1786.0,0.001079,0.7329,1.3645,0.0,0.01123,0.000217,branches_total;branch_misses_total
483_b49_interleaved_two_pattern_multiplex__c43_whole_buffer_rotation,483_b49_interleaved_two_pattern_multiplex__c43_whole_buffer_rotation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,587921.0,752931.0,0.0,0.0,121137.0,1358.0,752855.0,468.0,1827.0,1778.0,0.000376,0.7808,1.2807,0.0,0.01121,0.000622,branches_total;branch_misses_total
484_b49_interleaved_two_pattern_multiplex__c44_naive_gemm_row_col_alternation,484_b49_interleaved_two_pattern_multiplex__c44_naive_gemm_row_col_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,692760.0,833249.0,0.0,0.0,121320.0,1352.0,833173.0,474.0,1827.0,1781.0,0.000417,0.8314,1.2028,0.0,0.011144,0.000569,branches_total;branch_misses_total
485_b49_interleaved_two_pattern_multiplex__c45_read_hot_write_cold_split,485_b49_interleaved_two_pattern_multiplex__c45_read_hot_write_cold_split,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,572545.0,644649.0,0.0,0.0,121239.0,1362.0,644573.0,464.0,1827.0,1780.0,0.000322,0.8881,1.1259,0.0,0.011234,0.00072,branches_total;branch_misses_total
486_b49_interleaved_two_pattern_multiplex__c46_cantor_gap_sparse,486_b49_interleaved_two_pattern_multiplex__c46_cantor_gap_sparse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1039007.0,1219486.0,0.0,0.0,121060.0,1354.0,1219410.0,466.0,1821.0,1774.0,0.00061,0.852,1.1737,0.0,0.011185,0.000382,branches_total;branch_misses_total
487_b49_interleaved_two_pattern_multiplex__c47_false_sharing_line_cycle,487_b49_interleaved_two_pattern_multiplex__c47_false_sharing_line_cycle,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,564080.0,616953.0,0.0,0.0,121171.0,1366.0,616877.0,475.0,1842.0,1793.0,0.000308,0.9143,1.0937,0.0,0.011273,0.00077,branches_total;branch_misses_total
488_b49_interleaved_two_pattern_multiplex__c48_exponential_backoff_probe,488_b49_interleaved_two_pattern_multiplex__c48_exponential_backoff_probe,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,730715.0,844330.0,0.0,0.0,121206.0,1349.0,844254.0,474.0,1824.0,1780.0,0.000422,0.8654,1.1555,0.0,0.01113,0.000561,branches_total;branch_misses_total
489_b49_interleaved_two_pattern_multiplex__c49_binary_heap_parent_child,489_b49_interleaved_two_pattern_multiplex__c49_binary_heap_parent_child,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,764078.0,1033885.0,0.0,0.0,121220.0,1360.0,1033809.0,452.0,1813.0,1765.0,0.000517,0.739,1.3531,0.0,0.011219,0.000437,branches_total;branch_misses_total
490_b49_interleaved_two_pattern_multiplex__c50_streaming_with_periodic_flush,490_b49_interleaved_two_pattern_multiplex__c50_streaming_with_periodic_flush,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,568359.0,693435.0,0.0,0.0,121308.0,1360.0,693359.0,468.0,1829.0,1780.0,0.000347,0.8196,1.2201,0.0,0.011211,0.000675,branches_total;branch_misses_total
491_b50_hysteresis_debounce__c41_skip_list_multilevel_hop,491_b50_hysteresis_debounce__c41_skip_list_multilevel_hop,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,764595.0,1010742.0,0.0,0.0,120988.0,1359.0,1010666.0,467.0,1826.0,1779.0,0.000505,0.7565,1.3219,0.0,0.011233,0.000462,branches_total;branch_misses_total
492_b50_hysteresis_debounce__c42_cache_oblivious_funnel_stride,492_b50_hysteresis_debounce__c42_cache_oblivious_funnel_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1605032.0,1824214.0,0.0,0.0,121058.0,1362.0,1824138.0,475.0,1837.0,1789.0,0.000912,0.8798,1.1366,0.0,0.011251,0.00026,branches_total;branch_misses_total
493_b50_hysteresis_debounce__c43_whole_buffer_rotation,493_b50_hysteresis_debounce__c43_whole_buffer_rotation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,600913.0,746661.0,0.0,0.0,120912.0,1359.0,746587.0,479.0,1838.0,1789.0,0.000373,0.8048,1.2425,0.0,0.01124,0.000642,branches_total;branch_misses_total
494_b50_hysteresis_debounce__c44_naive_gemm_row_col_alternation,494_b50_hysteresis_debounce__c44_naive_gemm_row_col_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,722890.0,891497.0,0.0,0.0,121085.0,1360.0,891421.0,470.0,1830.0,1781.0,0.000446,0.8109,1.2332,0.0,0.011232,0.000527,branches_total;branch_misses_total
495_b50_hysteresis_debounce__c45_read_hot_write_cold_split,495_b50_hysteresis_debounce__c45_read_hot_write_cold_split,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,587097.0,723117.0,0.0,0.0,120965.0,1355.0,723041.0,470.0,1825.0,1778.0,0.000362,0.8119,1.2317,0.0,0.011202,0.00065,branches_total;branch_misses_total
496_b50_hysteresis_debounce__c46_cantor_gap_sparse,496_b50_hysteresis_debounce__c46_cantor_gap_sparse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1043976.0,1224194.0,0.0,0.0,120845.0,1361.0,1224120.0,481.0,1842.0,1792.0,0.000612,0.8528,1.1726,0.0,0.011262,0.000393,branches_total;branch_misses_total
497_b50_hysteresis_debounce__c47_false_sharing_line_cycle,497_b50_hysteresis_debounce__c47_false_sharing_line_cycle,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,589065.0,688837.0,0.0,0.0,120964.0,1359.0,688761.0,481.0,1840.0,1791.0,0.000344,0.8552,1.1694,0.0,0.011235,0.000698,branches_total;branch_misses_total
