run_dir,program,backend,cpu_type,bp_type_raw,l1d_size,l1i_size,l2_size,n_override,stats_available,instructions_total,cycles_total,branches_total,branch_misses_total,dcache_accesses,dcache_misses,icache_accesses,icache_misses,l2_accesses,l2_misses,sim_seconds,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_icache_miss_rate,unmatched_metrics,btb_lookups,btb_hits,btb_hit_ratio,btb_mispredicted,ras_correct,ras_incorrect,ras_pushes,ras_pops,indirect_lookups,indirect_hits,indirect_misses,squashes_total,corrected_total,committed_directcond,mispredicted_directcond,committed_return,mispredicted_return,committed_callindirect,mispredicted_callindirect,committed_indirectuncond,mispredicted_indirectuncond,dcache_readreq_accesses,dcache_readreq_misses,dcache_writereq_accesses,dcache_writereq_misses,dcache_avg_miss_latency,dcache_mshr_miss_rate,dcache_replacements,dcache_writebacks,icache_avg_miss_latency,icache_mshr_miss_rate,icache_replacements,l2_readshared_accesses,l2_readshared_misses,l2_avg_miss_latency,l2_mshr_miss_rate,l2_replacements,l2_writeback_dirty,dram_avg_mem_acc_lat,dram_bw_total,dram_page_hit_rate,dram_num_reads,idle_cycles,num_syscalls,fetch_num_insts,commit_num_ops,sim_ops,sim_ticks,host_seconds,host_inst_rate
1944_grid_b39_dual_lcg_xor_chaos__c44_naive_gemm_row_col_alternation,1944_grid_b39_dual_lcg_xor_chaos__c44_naive_gemm_row_col_alternation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,754974.0,909255.0,142330.0,882.0,97227.0,12663.0,107261.0,805.0,1968.0,1903.0,0.000455,0.8303,1.2044,0.006197,0.130242,0.007505,,142330.0,97950.0,0.688189,660.0,2298.0,0.0,3403.0,3398.0,2553.0,2142.0,411.0,5977.0,1154.0,93701.0,571.0,2298.0,0.0,134.0,27.0,1971.0,112.0,41667.0,7955.0,55560.0,4708.0,66768.928216,0.014101,859.0,142.0,74693.167702,0.005575,203.0,954.0,915.0,76511.823437,0.966972,0.0,142.0,25368.37,267894340.0,87.02,1903.0,47234.0,32.0,783514.0,755050.0,755050.0,454627000.0,2.65,285045.0
1945_grid_b39_dual_lcg_xor_chaos__c45_read_hot_write_cold_split,1945_grid_b39_dual_lcg_xor_chaos__c45_read_hot_write_cold_split,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,637779.0,460556.0,131139.0,882.0,97296.0,12651.0,66190.0,811.0,1989.0,1923.0,0.00023,1.3848,0.7221,0.006726,0.130026,0.012253,,131139.0,64536.0,0.492119,653.0,2293.0,0.0,3399.0,3395.0,2554.0,2136.0,418.0,5997.0,1135.0,93511.0,568.0,2293.0,0.0,129.0,27.0,1969.0,111.0,41765.0,7927.0,55531.0,4724.0,66990.430875,0.014204,870.0,145.0,73807.027127,0.009171,212.0,964.0,924.0,76046.541862,0.966817,0.0,145.0,24948.39,534450826.0,86.84,1923.0,47743.0,32.0,667033.0,637855.0,637855.0,230277500.0,1.91,333606.0
1946_grid_b39_dual_lcg_xor_chaos__c46_cantor_gap_sparse,1946_grid_b39_dual_lcg_xor_chaos__c46_cantor_gap_sparse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1088242.0,1502043.0,716819.0,7516.0,129609.0,12646.0,241270.0,820.0,1975.0,1912.0,0.000751,0.7245,1.3802,0.010485,0.09757,0.003399,,716819.0,694182.0,0.96842,661.0,2285.0,0.0,3441.0,3438.0,2559.0,2117.0,442.0,405042.0,9474.0,258168.0,7207.0,2285.0,0.0,121.0,26.0,1965.0,109.0,74114.0,7926.0,55495.0,4720.0,66591.447335,0.01057,858.0,143.0,72117.680488,0.002512,212.0,952.0,913.0,76080.805439,0.968101,0.0,143.0,24963.91,162935632.0,87.87,1912.0,46109.0,32.0,2483037.0,1088316.0,1088316.0,751020500.0,6.25,174042.0
1947_grid_b39_dual_lcg_xor_chaos__c47_false_sharing_line_cycle,1947_grid_b39_dual_lcg_xor_chaos__c47_false_sharing_line_cycle,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,633355.0,325175.0,108710.0,860.0,97111.0,12720.0,66759.0,799.0,1961.0,1892.0,0.000163,1.9477,0.5134,0.007911,0.130984,0.011968,,108710.0,42397.0,0.390001,651.0,2293.0,0.0,3369.0,3364.0,2533.0,2139.0,394.0,5571.0,1110.0,71507.0,546.0,2293.0,0.0,128.0,26.0,1969.0,110.0,41585.0,7991.0,55526.0,4729.0,66831.088286,0.014138,861.0,143.0,73958.071339,0.008853,197.0,955.0,915.0,76469.080338,0.964814,0.0,143.0,25376.45,744758191.0,87.42,1892.0,46030.0,32.0,660245.0,633431.0,633431.0,162587000.0,1.61,392546.0
1948_grid_b39_dual_lcg_xor_chaos__c48_exponential_backoff_probe,1948_grid_b39_dual_lcg_xor_chaos__c48_exponential_backoff_probe,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,777951.0,454457.0,133823.0,876.0,118987.0,12691.0,129148.0,787.0,1975.0,1909.0,0.000227,1.7118,0.5842,0.006546,0.106659,0.006094,,133823.0,89725.0,0.670475,654.0,2293.0,0.0,3386.0,3382.0,2509.0,2135.0,374.0,5539.0,1139.0,93510.0,571.0,2293.0,0.0,129.0,26.0,1969.0,110.0,63443.0,7977.0,55544.0,4714.0,66512.878497,0.01159,868.0,143.0,75956.796696,0.004638,205.0,959.0,918.0,76783.656365,0.966582,0.0,143.0,25659.51,537680215.0,87.01,1909.0,48950.0,32.0,804722.0,778027.0,778027.0,227228000.0,1.93,402149.0
1949_grid_b39_dual_lcg_xor_chaos__c49_binary_heap_parent_child,1949_grid_b39_dual_lcg_xor_chaos__c49_binary_heap_parent_child,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,811311.0,959639.0,478490.0,18082.0,147620.0,12653.0,329988.0,819.0,1981.0,1917.0,0.00048,0.8454,1.1828,0.03779,0.085713,0.002482,,478490.0,403096.0,0.842433,670.0,2292.0,0.0,3415.0,3411.0,2532.0,2122.0,410.0,290017.0,20213.0,130152.0,17771.0,2292.0,0.0,128.0,26.0,1969.0,112.0,92081.0,7945.0,55539.0,4708.0,66571.994389,0.009294,860.0,143.0,74300.363858,0.001852,217.0,953.0,912.0,76083.72457,0.967693,0.0,143.0,24959.7,255696419.0,87.48,1917.0,47864.0,32.0,2064885.0,811387.0,811387.0,479819000.0,4.58,176957.0
1950_grid_b39_dual_lcg_xor_chaos__c50_streaming_with_periodic_flush,1950_grid_b39_dual_lcg_xor_chaos__c50_streaming_with_periodic_flush,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,625592.0,445305.0,128933.0,866.0,97151.0,12718.0,67761.0,804.0,1980.0,1912.0,0.000223,1.4049,0.7118,0.006717,0.13091,0.011865,,128933.0,62562.0,0.485229,655.0,2297.0,0.0,3434.0,3430.0,2555.0,2153.0,402.0,5726.0,1125.0,91562.0,552.0,2297.0,0.0,133.0,26.0,1971.0,113.0,41602.0,7992.0,55549.0,4726.0,66176.94952,0.014174,865.0,145.0,73444.649254,0.008928,214.0,960.0,919.0,75772.228033,0.965657,0.0,145.0,24664.1,549594321.0,87.5,1912.0,47331.0,32.0,653256.0,625668.0,625668.0,222651500.0,1.81,344750.0
1951_grid_b40_collatz_value_transform__c01_sequential_unit_stride,1951_grid_b40_collatz_value_transform__c01_sequential_unit_stride,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,477487.0,396556.0,64625.0,851.0,96967.0,12708.0,71911.0,772.0,1964.0,1900.0,0.000198,1.2041,0.8305,0.013168,0.131055,0.010735,,64625.0,42465.0,0.657099,639.0,2296.0,0.0,3390.0,3387.0,2495.0,2135.0,360.0,5436.0,1109.0,49548.0,541.0,2296.0,0.0,131.0,31.0,1971.0,115.0,41431.0,7991.0,55536.0,4717.0,66318.21994,0.014159,863.0,148.0,74950.129534,0.00826,202.0,958.0,918.0,76066.578947,0.967413,0.0,148.0,24941.97,613281890.0,87.37,1900.0,47240.0,32.0,503767.0,477563.0,477563.0,198277500.0,1.62,295108.0
1952_grid_b40_collatz_value_transform__c02_sequential_wraparound_large,1952_grid_b40_collatz_value_transform__c02_sequential_wraparound_large,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,477747.0,396366.0,64809.0,857.0,97107.0,12614.0,71988.0,770.0,1956.0,1897.0,0.000198,1.2053,0.8297,0.013223,0.129898,0.010696,,64809.0,42516.0,0.65602,641.0,2301.0,0.0,3409.0,3406.0,2512.0,2150.0,362.0,5541.0,1115.0,49612.0,546.0,2301.0,0.0,136.0,31.0,1971.0,115.0,41551.0,7902.0,55556.0,4712.0,66141.940622,0.014088,857.0,146.0,74446.751948,0.00821,199.0,955.0,917.0,75769.10912,0.969836,0.0,146.0,24640.35,612607067.0,87.51,1897.0,47190.0,32.0,504305.0,477823.0,477823.0,198182500.0,1.64,290556.0
1953_grid_b40_collatz_value_transform__c03_fixed_stride_small,1953_grid_b40_collatz_value_transform__c03_fixed_stride_small,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,481283.0,334734.0,64754.0,856.0,96958.0,12602.0,73115.0,806.0,1968.0,1910.0,0.000167,1.4378,0.6955,0.013219,0.129974,0.011024,,64754.0,42489.0,0.65616,648.0,2292.0,0.0,3391.0,3388.0,2510.0,2119.0,391.0,5630.0,1116.0,49496.0,546.0,2292.0,0.0,127.0,27.0,1969.0,112.0,41438.0,7888.0,55520.0,4714.0,66605.772417,0.014089,855.0,146.0,73431.138958,0.008261,213.0,952.0,916.0,75389.528796,0.970528,0.0,146.0,24268.19,730373163.0,87.64,1910.0,46775.0,32.0,508300.0,481357.0,481357.0,167366500.0,1.52,316089.0
1954_grid_b40_collatz_value_transform__c04_fixed_stride_large,1954_grid_b40_collatz_value_transform__c04_fixed_stride_large,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,481242.0,425545.0,64717.0,850.0,96989.0,12604.0,75993.0,793.0,1961.0,1901.0,0.000213,1.1309,0.8843,0.013134,0.129953,0.010435,,64717.0,42489.0,0.656535,643.0,2291.0,0.0,3399.0,3396.0,2545.0,2137.0,408.0,5606.0,1107.0,49487.0,544.0,2291.0,0.0,127.0,26.0,1969.0,112.0,41469.0,7893.0,55520.0,4711.0,66398.321247,0.014084,855.0,145.0,75859.392182,0.007856,208.0,954.0,917.0,75994.476591,0.969403,0.0,145.0,24880.72,571805904.0,87.53,1901.0,47012.0,32.0,508429.0,481316.0,481316.0,212771500.0,1.86,259377.0
1955_grid_b40_collatz_value_transform__c05_random_small_working_set,1955_grid_b40_collatz_value_transform__c05_random_small_working_set,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,525577.0,306770.0,64751.0,850.0,97073.0,12625.0,35255.0,776.0,1955.0,1895.0,0.000153,1.7133,0.5837,0.013127,0.130057,0.022011,,64751.0,42510.0,0.656515,638.0,2298.0,0.0,3385.0,3382.0,2538.0,2144.0,394.0,5536.0,1101.0,49569.0,548.0,2298.0,0.0,133.0,26.0,1969.0,109.0,41531.0,7930.0,55542.0,4695.0,66828.510337,0.014031,851.0,148.0,75050.900773,0.016792,201.0,948.0,908.0,75773.087071,0.969309,0.0,148.0,24717.55,790692671.0,86.86,1895.0,48189.0,32.0,552123.0,525653.0,525653.0,153384500.0,1.39,379077.0
1956_grid_b40_collatz_value_transform__c06_random_full_working_set,1956_grid_b40_collatz_value_transform__c06_random_full_working_set,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,525515.0,305812.0,64790.0,856.0,97107.0,12649.0,35273.0,783.0,1955.0,1894.0,0.000153,1.7184,0.5819,0.013212,0.130258,0.022198,,64790.0,42493.0,0.655857,643.0,2297.0,0.0,3402.0,3399.0,2533.0,2142.0,391.0,5592.0,1112.0,49555.0,553.0,2297.0,0.0,132.0,26.0,1969.0,109.0,41569.0,7943.0,55538.0,4706.0,66629.808206,0.014026,851.0,148.0,74805.234994,0.016783,201.0,948.0,908.0,76095.564942,0.968798,0.0,148.0,25037.22,792751078.0,86.59,1894.0,48043.0,32.0,552113.0,525591.0,525591.0,152905500.0,1.41,372263.0
1957_grid_b40_collatz_value_transform__c07_matrix_row_major,1957_grid_b40_collatz_value_transform__c07_matrix_row_major,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,569446.0,886223.0,65679.0,879.0,96941.0,12655.0,63559.0,804.0,1965.0,1904.0,0.000443,0.6426,1.5563,0.013383,0.130543,0.01265,,65679.0,43385.0,0.660561,646.0,2289.0,0.0,3371.0,3368.0,2523.0,2113.0,410.0,6478.0,1136.0,49585.0,567.0,2289.0,0.0,125.0,27.0,1967.0,114.0,41430.0,7938.0,55511.0,4717.0,66546.538364,0.014112,857.0,148.0,74231.962687,0.009393,211.0,953.0,915.0,75940.388655,0.968957,0.0,148.0,24806.07,275001382.0,87.39,1904.0,46275.0,32.0,599362.0,569520.0,569520.0,443110500.0,2.28,249383.0
1958_grid_b40_collatz_value_transform__c08_matrix_col_major,1958_grid_b40_collatz_value_transform__c08_matrix_col_major,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,569446.0,886294.0,65790.0,875.0,96918.0,12657.0,73154.0,803.0,1968.0,1908.0,0.000443,0.6425,1.5564,0.0133,0.130595,0.010977,,65790.0,43475.0,0.660815,648.0,2289.0,0.0,3379.0,3376.0,2511.0,2113.0,398.0,6589.0,1140.0,49585.0,569.0,2289.0,0.0,125.0,27.0,1967.0,112.0,41407.0,7943.0,55511.0,4714.0,66171.442127,0.014094,855.0,147.0,73522.41345,0.008229,213.0,951.0,913.0,75655.398323,0.969512,0.0,147.0,24527.78,275556729.0,87.53,1908.0,46674.0,32.0,599666.0,569520.0,569520.0,443146500.0,2.38,239589.0
1959_grid_b40_collatz_value_transform__c09_matrix_tiled_blocked,1959_grid_b40_collatz_value_transform__c09_matrix_tiled_blocked,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,813698.0,889656.0,109678.0,868.0,96986.0,12619.0,76012.0,775.0,1964.0,1903.0,0.000445,0.9146,1.0933,0.007914,0.130112,0.010196,,109678.0,43460.0,0.396251,645.0,2293.0,0.0,3390.0,3387.0,2497.0,2130.0,367.0,6399.0,1133.0,93640.0,560.0,2293.0,0.0,129.0,31.0,1971.0,113.0,41460.0,7900.0,55526.0,4719.0,66245.77526,0.014136,860.0,141.0,75487.095484,0.007841,203.0,958.0,919.0,76055.176038,0.968941,0.0,141.0,24922.88,273796022.0,87.18,1903.0,48187.0,32.0,843073.0,813774.0,813774.0,444827500.0,2.6,312423.0
1960_grid_b40_collatz_value_transform__c10_pointer_chase_linked_list,1960_grid_b40_collatz_value_transform__c10_pointer_chase_linked_list,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,565374.0,469410.0,73116.0,864.0,139730.0,17218.0,75215.0,826.0,2703.0,2174.0,0.000235,1.2044,0.8303,0.011817,0.123223,0.010982,,73116.0,50792.0,0.694677,657.0,2304.0,0.0,3414.0,3411.0,2488.0,2137.0,351.0,5630.0,1115.0,57818.0,550.0,2304.0,0.0,134.0,27.0,1971.0,116.0,71874.0,8417.0,67856.0,8801.0,66279.268092,0.014965,1580.0,709.0,75225.785714,0.00819,216.0,1416.0,916.0,75994.940202,0.804292,2.0,709.0,24924.79,592813517.0,87.58,2174.0,48938.0,32.0,592937.0,565450.0,565450.0,234704500.0,1.86,304320.0
1961_grid_b40_collatz_value_transform__c11_sliding_window,1961_grid_b40_collatz_value_transform__c11_sliding_window,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,611037.0,395339.0,64747.0,854.0,96949.0,12609.0,75871.0,803.0,1962.0,1901.0,0.000198,1.5456,0.647,0.01319,0.130058,0.010584,,64747.0,42533.0,0.656911,647.0,2288.0,0.0,3375.0,3372.0,2527.0,2118.0,409.0,5698.0,1108.0,49438.0,544.0,2288.0,0.0,123.0,26.0,1965.0,111.0,41445.0,7900.0,55504.0,4709.0,66443.250139,0.014038,850.0,148.0,75062.886675,0.007908,211.0,947.0,909.0,76530.510258,0.968909,0.0,148.0,25399.4,615495135.0,87.27,1901.0,47079.0,32.0,638732.0,611111.0,611111.0,197668500.0,1.71,357263.0
1962_grid_b40_collatz_value_transform__c12_prime_stride_anti_alias,1962_grid_b40_collatz_value_transform__c12_prime_stride_anti_alias,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,481536.0,326007.0,64825.0,853.0,97063.0,12606.0,76010.0,796.0,1964.0,1904.0,0.000163,1.4771,0.677,0.013159,0.129874,0.010472,,64825.0,42436.0,0.654624,643.0,2297.0,0.0,3414.0,3411.0,2571.0,2153.0,418.0,5622.0,1105.0,49559.0,546.0,2297.0,0.0,132.0,26.0,1971.0,111.0,41523.0,7895.0,55540.0,4711.0,66438.794304,0.014073,855.0,145.0,73620.600503,0.007894,209.0,954.0,917.0,75795.168067,0.96945,0.0,145.0,24681.72,747571356.0,87.45,1904.0,47326.0,32.0,508763.0,481612.0,481612.0,163002500.0,1.45,333071.0
1963_grid_b40_collatz_value_transform__c13_two_stream_interleaved,1963_grid_b40_collatz_value_transform__c13_two_stream_interleaved,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,567406.0,435363.0,64706.0,847.0,96954.0,12699.0,75941.0,791.0,1963.0,1899.0,0.000218,1.3033,0.7673,0.01309,0.13098,0.010416,,64706.0,42423.0,0.655627,642.0,2295.0,0.0,3386.0,3383.0,2566.0,2144.0,422.0,5537.0,1103.0,49533.0,544.0,2295.0,0.0,131.0,25.0,1969.0,111.0,41421.0,7983.0,55533.0,4716.0,66582.442791,0.01411,858.0,147.0,73741.46397,0.007861,208.0,954.0,915.0,75901.790416,0.967397,0.0,147.0,24786.86,558322863.0,87.41,1899.0,47031.0,32.0,594355.0,567482.0,567482.0,217680500.0,1.78,319421.0
1964_grid_b40_collatz_value_transform__c14_temporal_burst_reuse,1964_grid_b40_collatz_value_transform__c14_temporal_burst_reuse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,591362.0,377438.0,64659.0,862.0,77813.0,12610.0,77036.0,801.0,1964.0,1899.0,0.000189,1.5668,0.6383,0.013331,0.162055,0.010398,,64659.0,42401.0,0.655763,645.0,2294.0,0.0,3382.0,3380.0,2543.0,2146.0,397.0,5507.0,1116.0,49515.0,546.0,2294.0,0.0,129.0,26.0,1969.0,115.0,22287.0,7901.0,55526.0,4709.0,66388.53632,0.017555,855.0,145.0,74200.996255,0.007789,203.0,953.0,915.0,76092.943655,0.966904,0.0,145.0,25021.33,644008521.0,86.99,1899.0,47563.0,32.0,617999.0,591438.0,591438.0,188718000.0,1.74,339242.0
1965_grid_b40_collatz_value_transform__c15_reverse_sequential,1965_grid_b40_collatz_value_transform__c15_reverse_sequential,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,483240.0,435102.0,64717.0,860.0,96992.0,12617.0,73095.0,807.0,1968.0,1909.0,0.000218,1.1106,0.9004,0.013289,0.130083,0.01104,,64717.0,42452.0,0.655964,645.0,2291.0,0.0,3424.0,3421.0,2492.0,2119.0,373.0,5604.0,1113.0,49488.0,550.0,2291.0,0.0,127.0,27.0,1969.0,114.0,41472.0,7906.0,55520.0,4711.0,66695.842118,0.014084,855.0,146.0,74024.16233,0.008263,212.0,952.0,916.0,75746.987952,0.97002,0.0,146.0,24614.85,561598342.0,87.22,1909.0,46554.0,32.0,510389.0,483314.0,483314.0,217550500.0,1.64,293809.0
1966_grid_b40_collatz_value_transform__c16_block_sparse,1966_grid_b40_collatz_value_transform__c16_block_sparse,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,577992.0,433186.0,87179.0,1022.0,96979.0,12578.0,76048.0,786.0,1950.0,1886.0,0.000217,1.3343,0.7495,0.011723,0.129698,0.010336,,87179.0,64898.0,0.744422,638.0,2285.0,0.0,3354.0,3352.0,2505.0,2111.0,394.0,6162.0,1272.0,71411.0,715.0,2285.0,0.0,121.0,27.0,1967.0,111.0,41480.0,7873.0,55499.0,4705.0,66897.435204,0.014086,855.0,148.0,73603.688295,0.007679,193.0,951.0,914.0,76117.709438,0.967179,0.0,148.0,25022.4,557286148.0,87.17,1886.0,45427.0,32.0,613034.0,578066.0,578066.0,216592500.0,1.78,325335.0
1967_grid_b40_collatz_value_transform__c17_zipf_like_hot_buckets,1967_grid_b40_collatz_value_transform__c17_zipf_like_hot_buckets,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,749853.0,486460.0,127823.0,6357.0,108082.0,12625.0,121730.0,796.0,1952.0,1887.0,0.000243,1.5414,0.6487,0.049733,0.116809,0.006539,,127823.0,65342.0,0.511191,642.0,2294.0,0.0,3345.0,3343.0,2598.0,2139.0,459.0,42214.0,6612.0,71519.0,6046.0,2294.0,0.0,130.0,26.0,1969.0,112.0,52551.0,7907.0,55531.0,4718.0,66508.510337,0.012546,845.0,142.0,74058.413317,0.004913,203.0,942.0,905.0,76110.757817,0.966701,0.0,142.0,25040.01,496519741.0,87.39,1887.0,47267.0,32.0,1258882.0,749929.0,749929.0,243229000.0,2.69,279051.0
1968_grid_b40_collatz_value_transform__c18_producer_consumer_two_pointer,1968_grid_b40_collatz_value_transform__c18_producer_consumer_two_pointer,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,591808.0,408584.0,86785.0,860.0,97119.0,12660.0,86295.0,781.0,1975.0,1914.0,0.000204,1.4484,0.6904,0.00991,0.130356,0.00905,,86785.0,64408.0,0.742156,642.0,2303.0,0.0,3383.0,3380.0,2540.0,2146.0,394.0,5497.0,1114.0,60629.0,556.0,2303.0,0.0,138.0,26.0,1969.0,110.0,41562.0,7943.0,55557.0,4717.0,66481.709558,0.014209,869.0,147.0,75371.318822,0.006883,202.0,964.0,925.0,76164.054336,0.969114,0.0,147.0,25111.68,599613787.0,87.25,1914.0,48308.0,32.0,618407.0,591884.0,591884.0,204291500.0,1.74,340243.0
1969_grid_b40_collatz_value_transform__c19_matrix_diagonal_wavefront,1969_grid_b40_collatz_value_transform__c19_matrix_diagonal_wavefront,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,734008.0,1111921.0,142477.0,1148.0,98145.0,12666.0,128642.0,820.0,1973.0,1910.0,0.000556,0.6601,1.5149,0.008057,0.129054,0.006374,,142477.0,93798.0,0.658338,658.0,2298.0,0.0,3427.0,3423.0,2498.0,2144.0,354.0,13091.0,1411.0,115701.0,838.0,2298.0,0.0,134.0,27.0,1971.0,114.0,42599.0,7944.0,55546.0,4722.0,66246.600426,0.013857,849.0,141.0,73948.780488,0.004781,216.0,946.0,908.0,75890.575916,0.968069,0.0,141.0,24778.27,219871933.0,87.7,1910.0,47463.0,32.0,802810.0,734084.0,734084.0,555960000.0,2.96,248089.0
1970_grid_b40_collatz_value_transform__c20_hot_cold_phase_alternation,1970_grid_b40_collatz_value_transform__c20_hot_cold_phase_alternation,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,581641.0,438236.0,94859.0,864.0,97143.0,12621.0,55179.0,816.0,1977.0,1915.0,0.000219,1.3272,0.7534,0.009108,0.129922,0.014788,,94859.0,52474.0,0.553179,655.0,2299.0,0.0,3416.0,3413.0,2501.0,2144.0,357.0,5624.0,1125.0,69585.0,557.0,2299.0,0.0,135.0,26.0,1969.0,112.0,41593.0,7905.0,55550.0,4716.0,66486.644561,0.014093,858.0,147.0,76833.332108,0.011073,217.0,954.0,917.0,77280.678851,0.968639,0.0,147.0,26172.98,559334604.0,86.95,1915.0,48098.0,32.0,609016.0,581717.0,581717.0,219117500.0,2.04,284924.0
1971_grid_b40_collatz_value_transform__c21_pyramid_multiresolution_stride,1971_grid_b40_collatz_value_transform__c21_pyramid_multiresolution_stride,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,547849.0,434721.0,64970.0,853.0,97141.0,12635.0,76077.0,788.0,1956.0,1893.0,0.000217,1.2602,0.7935,0.013129,0.130069,0.010358,,64970.0,42487.0,0.653948,639.0,2303.0,0.0,3422.0,3419.0,2573.0,2154.0,419.0,5670.0,1107.0,49638.0,547.0,2303.0,0.0,139.0,26.0,1971.0,113.0,41573.0,7923.0,55568.0,4712.0,66446.216146,0.014011,850.0,147.0,73692.890863,0.007847,208.0,948.0,909.0,76028.79028,0.967791,0.0,147.0,24918.78,557380745.0,87.37,1893.0,46716.0,32.0,575187.0,547925.0,547925.0,217359500.0,1.7,321871.0
1972_grid_b40_collatz_value_transform__c22_tensor_3d_slice_poor_locality,1972_grid_b40_collatz_value_transform__c22_tensor_3d_slice_poor_locality,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,567762.0,434833.0,65022.0,855.0,97102.0,12622.0,75943.0,796.0,1962.0,1902.0,0.000217,1.3057,0.7659,0.013149,0.129987,0.010482,,65022.0,42517.0,0.653886,644.0,2302.0,0.0,3417.0,3414.0,2564.0,2141.0,423.0,5744.0,1114.0,49621.0,546.0,2302.0,0.0,138.0,26.0,1969.0,113.0,41541.0,7908.0,55561.0,4714.0,66362.378704,0.014088,857.0,147.0,74295.223618,0.007848,210.0,954.0,917.0,75822.555205,0.969419,0.0,147.0,24695.19,559886485.0,87.33,1902.0,46135.0,32.0,595334.0,567838.0,567838.0,217415500.0,1.7,334414.0
1973_grid_b40_collatz_value_transform__c23_struct_of_array_field_burst,1973_grid_b40_collatz_value_transform__c23_struct_of_array_field_burst,gem5,O3CPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,613754.0,393982.0,64995.0,860.0,97151.0,12678.0,73206.0,803.0,1967.0,1904.0,0.000197,1.5578,0.6419,0.013232,0.130498,0.010969,,64995.0,42530.0,0.654358,648.0,2301.0,0.0,3430.0,3427.0,2525.0,2148.0,377.0,5727.0,1110.0,49611.0,549.0,2301.0,0.0,136.0,27.0,1971.0,114.0,41595.0,7960.0,55556.0,4718.0,66313.648841,0.014009,850.0,147.0,74162.514321,0.008305,215.0,945.0,908.0,75868.172269,0.967972,0.0,147.0,24738.58,618588206.0,87.13,1904.0,46585.0,32.0,641333.0,613830.0,613830.0,196990500.0,1.75,349955.0
